1451,279,746,5
1454,310,116,5
1464,11,723,5
1466,35,243,2
1469,85,604,4
1471,184,514,5
1472,151,929,3
1479,276,845,4
1483,308,95,4
1484,60,208,5
1485,270,778,5
1486,243,208,4
1489,293,412,1
1490,200,478,5
1492,56,184,4
1495,63,1007,5
1496,295,235,4
1499,269,1165,1
1500,160,430,5
1504,45,109,5
1506,145,764,2
1510,116,255,3
1512,285,151,5
1516,94,211,5
1517,246,425,5
1518,115,8,5
1520,13,396,3
1524,147,904,5
1527,311,386,3
1530,34,312,4
1533,94,1048,4
1539,182,69,5
1544,234,571,2
1551,23,381,4
1555,151,372,5
1566,234,1186,4
1573,222,1057,4
1575,204,216,4
1581,43,204,4
1584,92,790,3
1586,201,747,2
1588,193,410,3
1598,6,478,4
1602,85,83,4
1607,271,482,5
1608,130,901,1
1611,181,1094,1
1613,267,17,4
1622,287,347,4
1625,195,1014,4
1630,25,25,5
1631,168,274,4
1634,194,478,3
1635,287,294,5
1637,279,1048,1
1639,181,408,1
1641,49,47,5
1643,44,95,4
1644,92,216,3
1646,13,66,3
1647,262,386,3
1652,269,13,4
1653,222,1044,4
1660,177,243,1
1662,32,290,3
1668,249,255,3
1672,130,316,4
1676,119,718,5
1677,303,94,3
1680,92,709,2
1682,3,337,1
1683,94,820,1
1685,30,539,3
1686,262,821,3
1689,268,364,3
1700,83,301,2
1704,291,70,4
1707,110,1246,2
1709,246,1218,3
1711,24,367,2
1719,32,151,3
1722,32,1012,4
1731,73,94,1
1736,108,290,4
1743,26,235,2
1744,268,1249,2
1746,13,150,5
1747,7,401,4
1748,128,482,4
1751,256,25,5
1752,90,821,3
1753,275,69,3
1755,312,494,5
1758,137,687,4
1760,307,687,1
1771,311,419,3
1773,249,746,5
1775,19,655,3
1780,1,17,3
1781,214,42,5
1782,7,81,5
1785,13,354,2
1790,195,154,3
1792,223,8,2
1793,92,81,3
1794,201,69,2
1801,303,433,4
1802,117,151,4
1811,62,111,3
1812,196,251,3
1813,303,120,2
1817,286,154,4
1823,57,243,3
1830,87,1079,2
1834,193,790,3
1838,314,535,4
1839,250,338,4
1845,303,1286,4
1847,269,235,3
1852,174,80,1
1853,235,480,4
1855,99,354,2
1856,308,163,4
1857,303,738,2
1858,224,873,2
1860,44,208,4
1861,315,13,4
1869,249,88,4
1873,92,731,4
1880,209,251,5
1884,303,1037,3
1885,81,169,4
1888,276,364,3
1896,196,655,5
1905,313,745,3
1906,311,83,5
1907,251,1014,5
1908,227,411,4
1912,249,723,4
1914,11,725,3
1919,11,110,3
1921,45,763,2
1923,291,732,4
1924,254,575,3
1930,177,209,4
1931,151,1298,4
1932,299,235,1
1934,30,435,5
1938,262,47,2
1941,106,778,4
1942,7,151,4
1945,94,168,5
1956,301,202,5
1961,152,412,2
1963,286,231,3
1965,5,211,4
1968,158,72,3
1976,276,1095,1
1977,223,411,1
1982,213,294,3
1983,286,34,5
1987,130,731,3
1989,1,90,4
1998,213,609,4
2001,269,47,4
2004,305,189,5
2008,127,294,4
2009,194,4,4
2014,268,94,2
2020,230,202,4
2025,232,630,3
2026,5,382,5
2031,180,737,3
2035,269,793,4
2038,303,209,5
2040,314,95,5
2044,95,1206,4
2048,303,435,5
2052,189,1115,4
2055,291,1028,3
2059,83,338,4
2061,253,216,4
2064,94,347,5
2070,271,111,4
2073,207,4,4
2077,279,1376,4
2079,296,248,5
2080,270,83,4
2083,5,376,2
2085,104,411,1
2087,185,269,5
2089,279,1182,3
2090,216,69,5
2095,28,95,3
2096,29,539,2
2098,7,580,3
2099,181,16,1
2102,87,211,5
2105,59,710,3
2106,238,756,3
2107,178,209,4
2114,267,386,3
2117,47,995,3
2121,244,409,4
2127,294,1199,2
2128,323,257,2
2141,174,395,1
2143,57,204,4
2147,194,792,4
2148,159,1037,2
2152,286,721,3
2154,280,781,4
2159,306,242,5
2163,232,91,5
2164,98,47,4
2166,299,971,2
2171,238,111,4
2177,298,152,3
2180,181,995,1
2183,148,70,5
2191,201,853,4
2194,229,347,1
2196,63,1028,3
2198,275,173,3
2206,64,778,5
2210,219,347,1
2213,125,997,2
2214,279,487,3
2219,271,220,3
2221,306,864,3
2223,57,1047,4
2227,52,95,4
2228,209,688,1
2230,208,202,4
2232,141,274,5
2235,82,231,2
2238,26,25,3
2240,244,167,3
2242,286,709,4
2243,82,411,3
2244,167,364,3
2249,90,425,4
2252,43,151,4
2255,57,756,3
2260,268,63,1
2262,271,410,2
2265,295,47,5
2268,311,385,5
2269,287,257,4
2273,290,393,3
2274,145,393,5
2280,18,965,4
2284,244,652,5
2286,138,211,4
2287,59,604,3
2288,221,1059,4
2289,13,451,1
2290,42,69,4
2293,60,604,4
2294,125,152,1
2313,259,959,4
2318,5,231,2
2320,104,249,3
2321,303,65,4
2322,295,73,4
2326,262,786,3
2333,239,478,5
2335,296,242,4
2336,291,571,2
2343,49,17,2
2346,221,780,3
2350,44,120,4
2351,318,257,5
2357,83,139,3
2360,18,494,3
2365,97,482,5
2371,158,85,4
2372,256,765,4
2373,221,69,4
2374,196,67,5
2383,181,1001,1
2385,56,235,1
2391,6,294,2
2397,59,70,3
2403,5,377,1
2407,67,1095,4
2411,100,321,1
2415,14,709,5
2418,222,29,3
2420,207,864,3
2430,197,294,4
2433,7,560,3
2434,193,435,4
2436,299,186,3
2438,59,433,5
2440,279,709,4
2441,257,345,4
2442,279,789,4
2445,178,73,5
2453,299,516,4
2456,56,69,4
2461,15,932,1
2465,110,1179,2
2471,303,369,1
2472,75,409,3
2474,314,692,5
2475,187,523,3
2476,151,402,3
2482,234,482,4
2485,66,249,4
2486,280,204,3
2489,99,410,5
2493,58,109,4
2494,270,781,5
2495,13,476,2
2501,293,629,3
2503,87,775,2
2508,151,186,4
2509,57,926,3
2524,310,845,5
2528,11,517,2
2529,298,91,2
2530,59,170,4
2535,246,8,3
2539,104,269,5
2541,276,34,2
2545,23,170,4
2551,259,269,3
2553,28,173,3
2555,276,384,3
2556,298,8,5
2558,77,238,5
2562,38,139,2
2567,214,151,5
2568,44,123,4
2569,18,154,4
2571,279,116,1
2575,62,138,1
2576,81,824,3
2578,13,781,3
2579,13,338,1
2582,287,249,5
2586,256,1057,2
2587,221,204,4
2588,318,659,4
2591,186,385,4
2592,303,1095,2
2595,99,168,5
2600,34,242,5
2606,208,88,5
2608,279,65,1
2611,308,435,4
2613,42,1041,4
2615,7,153,5
2616,93,412,2
2617,125,1180,3
2620,75,476,1
2621,62,401,3
2624,158,414,4
2625,279,42,4
2627,43,66,4
2628,151,490,5
2634,194,663,4
2640,267,238,4
2642,151,692,3
2643,60,47,4
2646,314,1218,4
2647,319,338,2
2648,5,407,3
2650,99,204,4
2655,58,284,4
2656,320,294,4
2659,106,692,3
2661,305,186,4
2663,49,49,2
2668,271,630,2
2674,21,184,4
2689,64,93,2
2691,191,301,4
2693,96,153,4
2699,13,167,4
2705,276,843,4
2707,305,347,3
2712,194,321,3
2713,11,746,4
2714,298,842,4
2719,214,652,4
2726,95,1230,1
2728,145,13,5
2740,82,73,4
2742,194,1206,1
2751,244,216,4
2758,187,116,5
2763,271,514,4
2765,268,721,3
2766,277,1197,4
2768,89,1048,3
2770,102,732,3
2776,43,1057,2
2779,268,83,4
2786,295,151,4
2791,48,259,4
2792,235,419,5
2796,246,728,1
2797,43,284,5
2803,237,494,4
2805,276,85,3
2807,320,399,3
2815,94,186,4
2819,151,480,5
2821,320,202,4
2823,255,859,3
2825,276,789,3
2828,78,412,4
2830,279,393,1
2837,123,13,3
2839,142,243,1
2840,13,480,3
2846,233,482,4
2849,176,294,2
2851,207,787,3
2852,239,204,3
2863,42,456,3
2866,269,411,1
2868,268,42,4
2872,207,410,3
2873,271,211,5
2876,209,408,4
2877,299,238,4
2880,307,173,5
2891,256,692,5
2892,85,629,3
2895,155,988,2
2896,318,476,4
2901,7,93,5
2906,116,301,3
2914,98,163,3
2921,269,514,4
2922,195,186,3
2924,189,91,3
2930,256,819,4
2932,222,153,4
2935,286,151,5
2938,148,495,4
2939,311,495,4
2940,178,255,4
2945,140,301,3
2948,65,202,4
2950,125,796,3
2951,77,168,4
2958,241,294,3
2961,275,523,4
2962,168,284,2
2966,181,1093,1
2968,267,739,4
2973,298,477,4
2974,290,476,3
2980,320,284,4
2981,138,151,4
2987,279,1492,4
2992,276,301,4
2996,57,409,4
2999,125,173,5
3001,92,763,3
3006,144,91,2
3014,326,186,4
3015,59,663,4
3016,59,702,5
3019,112,354,3
3020,109,154,2
3022,293,167,3
3029,276,1218,4
3031,246,184,4
3039,326,480,4
3057,87,1000,3
3058,276,104,1
3061,43,26,5
3062,299,1322,3
3075,215,151,5
3076,305,238,3
3079,189,120,1
3083,56,585,3
3087,222,25,3
3097,151,481,3
3098,312,480,5
3099,256,29,4
3103,25,478,5
3104,195,407,2
3106,145,1001,4
3111,313,65,2
3113,22,433,3
3116,200,402,4
3118,269,478,4
3121,210,502,3
3123,318,648,5
3124,279,1291,4
3135,95,395,3
3140,305,209,5
3141,83,364,1
3143,295,67,4
3144,116,248,3
3154,262,91,3
3155,131,845,4
3159,6,211,5
3160,85,517,5
3162,42,746,3
3164,311,70,4
3165,181,1322,1
3167,174,396,1
3168,125,150,1
3173,56,194,5
3174,83,1035,4
3181,234,151,3
3183,130,410,5
3188,49,238,4
3198,193,368,1
3199,130,993,5
3201,62,4,4
3212,151,522,5
3214,26,257,3
3218,318,204,5
3219,87,996,3
3220,279,88,1
3223,279,163,5
3224,230,238,1
3225,94,235,4
3230,92,781,3
3240,244,220,2
3243,59,238,5
3244,311,73,4
3247,144,778,4
3248,1,74,1
3253,279,1093,4
3255,22,173,5
3256,122,715,5
3259,261,259,4
3261,94,45,5
3265,188,88,4
3268,215,194,4
3271,6,477,1
3272,307,1110,4
3273,130,876,4
3278,261,294,4
3279,159,259,4
3282,286,158,3
3283,87,1183,3
3288,62,1118,3
3293,150,13,4
3295,151,25,4
3296,271,8,4
3299,113,294,4
3301,181,123,2
3303,110,301,2
3309,291,824,4
3310,16,168,4
3312,22,687,1
3313,207,746,4
3316,68,411,1
3321,144,66,4
3325,174,41,1
3337,58,1100,2
3345,280,1028,5
3350,297,216,4
3354,87,386,2
3365,307,21,4
3368,244,238,5
3369,271,274,3
3370,174,1014,3
3376,82,208,3
3377,1,186,4
3378,145,368,3
3379,276,401,3
3386,297,202,3
3387,82,216,4
3390,290,21,3
3391,43,820,2
3394,178,926,4
3395,81,476,2
3396,194,410,3
3397,325,402,2
3398,276,347,4
3402,315,8,3
3403,106,435,3
3404,286,83,5
3406,87,163,4
3407,286,655,3
3408,232,8,2
3410,96,91,5
3418,168,255,1
3423,330,235,5
3426,89,732,5
3427,38,216,5
3428,308,85,4
3429,24,153,4
3432,222,715,2
3433,222,69,5
3435,331,486,3
3439,32,249,4
3440,314,90,2
3444,268,425,4
3449,92,386,3
3457,291,385,4
3464,246,80,2
3465,308,481,4
3466,54,820,3
3468,10,655,5
3470,145,993,3
3475,274,25,5
3477,83,476,3
3478,295,173,5
3481,208,204,3
3483,267,94,3
3484,271,242,4
3489,38,1030,5
3493,108,13,3
3496,194,1183,2
3503,301,395,1
3507,314,1095,3
3509,22,456,1
3511,92,715,4
3514,303,700,3
3517,44,88,2
3524,85,269,3
3526,44,257,4
3537,5,394,2
3542,42,999,4
3549,144,747,5
3554,5,384,3
3558,301,184,4
3560,285,216,3
3570,207,170,4
3575,286,341,5
3578,264,401,5
3581,56,29,3
3584,125,785,3
3585,200,72,4
3588,140,319,4
3596,145,411,2
3599,239,47,2
3602,301,1035,4
3603,326,69,2
3604,180,67,1
3609,57,864,3
3621,207,290,2
3627,49,695,3
3628,102,391,2
3630,152,25,3
3638,221,1218,3
3640,294,539,4
3641,300,948,4
3642,326,153,4
3644,159,249,4
3647,81,411,2
3651,194,756,1
3655,327,805,4
3660,92,756,3
3665,59,13,5
3666,208,514,4
3668,279,249,3
3672,6,95,2
3673,90,354,3
3684,200,409,2
3687,22,399,4
3689,235,319,4
3690,87,70,5
3705,10,321,4
3709,125,1036,2
3712,22,186,5
3716,92,1095,2
3718,290,274,4
3721,83,216,4
3723,101,369,2
3730,98,517,5
3735,333,894,3
3737,237,211,4
3744,53,845,3
3752,235,85,4
3759,16,70,4
3760,286,425,2
3761,327,702,2
3766,155,321,4
3769,305,216,5
3773,58,45,5
3776,326,168,3
3793,145,1057,1
3797,249,476,3
3809,290,1028,3
3811,17,151,4
3812,59,47,5
3814,274,411,3
3817,14,111,3
3827,197,231,3
3828,181,369,3
3832,221,1067,3
3835,42,785,4
3836,1,70,3
3839,269,72,2
3850,98,655,3
3852,181,688,1
3854,119,269,3
3857,56,63,3
3858,291,122,3
3862,162,1047,5
3867,216,577,1
3870,301,384,5
3875,327,274,2
3876,254,577,1
3882,87,67,4
3885,234,1035,3
3891,279,382,4
3895,119,154,5
3896,126,878,5
3899,300,243,4
3900,194,971,3
3901,83,186,4
3902,207,1242,5
3907,168,235,2
3908,256,756,4
3912,243,225,3
3916,295,4,4
3919,263,523,5
3920,230,402,5
3922,189,45,3
3923,130,231,3
3927,83,866,3
3931,269,168,4
3937,234,959,2
3943,308,579,3
3945,13,42,4
3948,44,202,4
3950,159,111,4
3951,90,301,4
3952,320,42,4
3953,301,25,3
3954,114,269,4
3956,315,17,1
3959,297,301,4
3964,325,430,5
3968,63,150,4
3971,13,94,3
3974,14,93,3
3978,38,122,1
3980,256,778,4
3984,184,47,4
3988,145,25,2
3989,298,261,4
3991,289,410,2
4000,13,908,1
4003,286,269,5
4004,49,926,1
4005,290,153,3
4007,104,122,3
4019,90,659,4
4021,279,108,4
4030,303,1007,5
4034,272,8,4
4046,271,451,3
4048,328,655,4
4050,90,971,4
4051,157,150,5
4052,106,69,4
4062,59,381,5
4066,82,69,4
4075,83,95,4
4082,201,242,4
4088,320,456,3
4090,209,269,2
4094,5,167,2
4095,67,240,5
4103,297,652,3
4104,264,659,5
4109,200,820,3
4110,49,312,3
4111,118,433,5
4113,13,29,2
4116,125,158,4
4118,296,83,5
4119,188,204,4
4120,201,4,4
4121,253,747,3
4124,119,1170,3
4132,203,294,2
4139,207,269,4
4140,325,154,3
4143,39,352,5
4148,222,433,4
4150,201,26,4
4154,130,204,5
4158,295,722,4
4159,269,412,3
4164,336,66,3
4169,321,523,3
4171,38,384,5
4172,224,778,1
4175,331,47,5
4194,276,801,3
4202,201,480,4
4213,198,385,3
4223,246,202,3
4224,168,1197,5
4225,34,259,2
4231,25,477,4
4234,169,301,4
4241,244,369,4
4244,218,194,3
4246,18,69,3
4253,235,648,4
4257,329,512,4
4261,198,249,2
4263,291,168,5
4265,151,169,5
4267,338,494,3
4275,128,111,3
4276,298,151,3
4277,42,845,5
4278,128,747,3
4282,313,208,3
4283,13,45,3
4286,271,204,4
4287,128,83,5
4289,142,189,4
4294,303,408,4
4297,42,781,4
4304,181,1351,1
4305,194,153,3
4312,200,225,4
4315,179,316,5
4316,308,959,3
4317,270,70,5
4322,109,845,4
4324,244,95,4
4325,62,702,2
4340,13,820,4
4351,234,72,3
4357,224,301,3
4358,90,486,5
4359,14,792,5
4360,194,216,3
4370,181,926,1
4372,232,523,4
4376,82,495,3
4380,321,194,3
4384,207,1102,3
4392,216,249,3
4393,201,1424,3
4395,95,843,4
4397,256,235,3
4398,85,692,3
4399,11,312,4
4401,181,321,2
4405,314,929,3
4409,234,209,4
4411,1,80,4
4414,314,73,4
4417,43,382,5
4419,3,294,2
4420,44,153,4
4429,308,1028,2
4431,49,173,3
4441,332,284,5
4444,339,1030,1
4450,291,17,4
4453,64,231,3
4456,293,386,2
4457,279,368,1
4460,305,169,5
4462,95,211,3
4463,207,1098,4
4465,312,408,4
4467,15,301,4
4471,332,232,5
4481,181,1067,1
4493,294,120,2
4496,307,393,3
4501,223,845,4
4509,312,495,4
4516,64,959,4
4522,246,294,2
4523,213,25,4
4527,57,1059,3
4531,106,45,3
4532,151,66,4
4533,276,66,3
4537,306,319,4
4543,271,345,3
4548,116,257,3
4549,131,274,3
4550,297,692,3
4552,109,796,3
4553,189,480,5
4554,22,294,1
4562,43,944,2
4563,279,1484,3
4566,271,490,4
4569,318,47,2
4579,263,892,3
4580,63,109,4
4581,206,362,1
4587,198,746,4
4595,334,93,4
4597,43,235,3
4599,109,90,3
4606,87,1182,3
4608,70,202,4
4609,178,655,4
4613,42,70,3
4614,311,482,4
4617,10,4,4
4618,338,211,4
4619,95,514,2
4620,342,1047,2
4621,342,792,3
4628,320,433,4
4629,305,257,2
4630,28,153,3
4631,308,609,4
4639,151,435,4
4640,328,216,3
4650,313,204,4
4653,260,319,2
4654,57,294,4
4657,210,255,4
4661,104,1241,1
4663,28,184,4
4669,99,1052,1
4673,286,1035,3
4674,311,94,3
4675,211,257,5
4679,315,216,4
4682,338,613,3
4687,102,1030,1
4688,90,739,5
4690,286,248,5
4692,327,497,4
4697,13,859,1
4701,23,88,3
4702,94,700,2
4709,63,251,4
4717,213,8,3
4718,82,13,2
4723,325,240,1
4730,283,83,4
4739,332,451,5
4741,286,13,2
4742,327,169,2
4745,102,734,2
4746,16,655,5
4747,23,90,2
4749,18,209,4
4750,293,216,4
4754,327,655,4
4755,280,756,4
4763,271,13,4
4767,280,202,3
4770,187,732,3
4771,13,428,5
4774,16,151,5
4775,336,108,3
4776,235,435,5
4777,216,274,3
4779,13,913,1
4794,11,120,2
4795,18,630,3
4797,235,433,4
4798,331,69,5
4802,299,168,4
4803,234,1172,3
4806,184,780,4
4808,65,70,1
4813,311,692,4
4821,115,69,1
4823,280,225,4
4825,26,321,3
4827,145,109,4
4832,26,269,4
4833,308,4,5
4844,282,269,4
4852,58,42,4
4855,268,248,3
4864,269,1014,3
4867,49,732,3
4869,293,514,4
4871,125,1074,3
4874,13,168,4
4876,313,435,5
4880,283,186,5
4881,158,8,5
4883,85,842,3
4885,193,393,4
4893,152,780,5
4903,221,17,4
4910,63,948,3
4915,327,93,4
4916,13,856,5
4917,216,202,4
4921,5,173,4
4922,85,372,4
4934,72,382,4
4935,297,480,4
4940,92,85,3
4941,85,709,5
4942,308,502,5
4944,247,251,4
4945,235,792,4
4948,244,428,4
4949,187,70,4
4954,49,72,2
4957,280,231,3
4958,180,433,5
4961,339,47,4
4963,1,225,2
4964,36,319,2
4965,342,746,4
4974,1,235,5
4975,334,269,3
4976,301,95,5
4978,269,805,2
4982,22,780,1
4986,254,384,1
4988,297,194,3
4990,11,734,3
4991,325,514,4
4992,249,411,3
4993,18,964,3
4999,294,876,3
5003,49,721,2
5006,93,845,4
5008,223,216,5
5009,42,1043,2
5012,13,319,4
5013,135,294,4
5014,168,411,1
5015,72,204,4
5016,144,523,5
5021,60,490,4
5024,249,240,4
5028,87,1072,3
5029,6,209,4
5030,63,301,5
5033,13,312,1
5036,102,66,3
5037,293,251,4
5038,42,204,5
5039,328,523,5
5041,279,67,4
5042,158,42,3
5043,70,151,3
5046,279,1095,1
5051,336,577,1
5053,95,173,5
5060,102,67,1
5067,341,876,4
5072,254,240,1
5073,234,486,3
5074,256,932,3
5079,184,836,4
5080,11,428,4
5084,101,1051,2
5088,125,945,5
5091,160,93,5
5095,278,301,2
5097,328,4,3
5100,343,186,4
5105,250,294,1
5109,97,435,4
5112,70,152,4
5117,254,257,3
5118,94,402,4
5123,291,410,5
5125,246,284,1
5137,301,456,3
5141,1,120,1
5145,6,476,1
5148,113,321,3
5150,13,876,2
5152,6,154,3
5154,179,345,1
5155,60,152,4
5159,125,290,4
5161,327,451,4
5164,24,372,4
5166,73,202,2
5167,22,29,1
5168,96,8,5
5172,110,202,2
5173,94,257,4
5177,60,151,5
5180,312,1203,5
5182,284,259,2
5186,18,739,3
5187,87,209,5
5188,13,90,3
5190,224,243,2
5191,279,780,4
5199,188,792,2
5201,293,194,4
5205,276,780,3
5208,62,8,5
5210,59,385,4
5216,308,965,4
5224,303,235,4
5226,327,216,3
5227,327,1098,4
5228,23,516,4
5229,181,1051,2
5235,301,410,4
5236,306,476,3
5243,23,83,4
5245,173,938,3
5247,38,780,4
5250,244,13,4
5257,222,700,3
5262,251,257,3
5263,246,109,5
5264,130,90,4
5268,20,186,3
5270,279,871,4
5272,84,284,3
5279,294,1067,4
5286,240,301,5
5291,207,1283,4
5293,195,477,2
5296,102,399,2
5301,89,936,5
5304,339,856,5
5306,151,91,2
5310,94,738,2
5312,214,208,5
5315,222,739,4
5324,2,290,3
5325,299,739,3
5326,313,139,3
5329,134,539,4
5330,269,486,3
5331,94,655,4
5334,109,4,2
5336,109,42,1
5344,207,186,4
5345,158,580,4
5347,87,1047,3
5349,279,1498,4
